"student_id","cstate_1","cstate_2","cstate_3","cstate_4","cstate_5","cstate_6","cstate_7","cstate_8","cstate_9","cstate_10","cstate_11","cstate_12","cstate_13","cstate_14","cstate_15","cstate_16","cstate_17","cstate_18","cstate_19","cstate_20","cstate_21","cstate_22","cstate_23","cstate_24","cstate_25","cstate_26","cstate_27","cstate_28"
"STU000272","Neither","Neither","Neither","4YR_NoWork","4YR_Work","Neither","Neither","4YR_Work","4YR_Work","4YR_Work","4YR_Work","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU000273","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000274","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000275","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","Work_Only","Neither"
"STU000276","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000277","Work_Only","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only"
"STU000278","4YR_Work","4YR_Work","Work_Only","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","Neither","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","CTC_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Work_Only","Work_Only"
"STU000279","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither"
"STU000280","CTC_Work","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU000281","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only"
"STU000282","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000283","4YR_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000284","CTC_Work","CTC_NoWork","4YR_NoWork","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000285","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU000286","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only"
"STU000287","Neither","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000288","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU000289","4YR_Work","Neither","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU000290","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU000291","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","CTC_Work","4YR_Work","4YR_Work","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only"
"STU000292","4YR_Work","Work_Only","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither"
"STU000293","Work_Only","Work_Only","4YR_Work","4YR_Work","Work_Only","4YR_Work","4YR_Work","Neither","Work_Only","CTC_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only"
"STU000294","Neither","Neither","Neither","CTC_NoWork","Neither","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_Work","CTC_Work","CTC_NoWork","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000295","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU000296","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000297","Work_Only","Work_Only","Work_Only","Neither","CTC_NoWork","CTC_NoWork","CTC_Work","Work_Only","CTC_NoWork","CTC_Work","Neither","Neither","CTC_NoWork","CTC_NoWork","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU000298","Work_Only","Work_Only","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","CTC_NoWork","CTC_NoWork","Neither","Neither","Work_Only","CTC_Work","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000299","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_NoWork","CTC_Work","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000300","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU000301","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000302","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only"
"STU000303","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","Work_Only","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","CTC_NoWork","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU000304","CTC_Work","CTC_Work","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000305","Neither","Work_Only","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU000306","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000307","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither","Neither"
"STU000308","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Work_Only"
"STU000309","Work_Only","Work_Only","CTC_Work","CTC_Work","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU000310","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000311","Neither","Work_Only","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","Neither","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000312","Work_Only","Work_Only","Neither","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","Neither","Neither","Work_Only","Neither","CTC_Work","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU000313","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Neither","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only"
"STU000314","Work_Only","CTC_Work","4YR_Work","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only"
"STU000315","Work_Only","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU000316","Work_Only","Neither","Neither","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU000317","Work_Only","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","Neither","4YR_Work","4YR_Work","4YR_NoWork","Neither","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","Work_Only","4YR_Work","4YR_Work","4YR_Work","Work_Only","Work_Only"
"STU000318","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only"
"STU000319","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU000320","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU000321","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU000322","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","Neither","4YR_Work","Work_Only","Neither","Work_Only","4YR_NoWork","4YR_NoWork","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only"
"STU000323","Work_Only","4YR_Work","4YR_NoWork","Work_Only","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU000324","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU000325","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither"
"STU000326","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only"
"STU000327","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","CTC_Work","4YR_Work","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only"
"STU000328","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU000329","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
