"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl.x","hs_gpa","frpl.y","dual_credit_flag","hs_diploma_type","any_credential","earned_certificate","earned_associate","earned_bachelor","ever_employed","pct_qtrs_employed","avg_quarterly_wage","stably_employed","annual_wages_2023"
"STU000676",2016,"Male","Asian",0,0,1,1,0,2.06734012017225,0,0,"Standard",0,0,0,0,1,0.357142857142857,10259.5,0,0
"STU000677",2016,"Male","Black",0,0,0,0,0,3.11076907565729,0,0,"Standard",1,0,0,1,1,0.25,20335.8571428571,0,45297
"STU000678",2016,"Male","Hispanic",0,0,0,0,0,2.36881495498959,0,0,"Standard",0,0,0,0,1,0.285714285714286,10825.25,0,14793
"STU000679",2016,"Male","MultiRacial",1,0,1,0,0,2.19609386251685,0,0,"NonCompletion",0,0,0,0,1,0.464285714285714,12398.1538461538,0,42510
"STU000680",2016,"Female","Hispanic",0,1,0,0,1,3.09383364738596,1,0,"NonCompletion",0,0,0,0,1,0.75,8957.80952380952,0,18714
"STU000681",2016,"Male","White",1,0,0,0,0,2.49674548572023,0,0,"Standard",1,1,1,0,1,0.571428571428571,15190,0,0
"STU000682",2016,"Male","White",1,0,0,0,0,2.02349539165912,0,0,"Standard",0,0,0,0,1,0.535714285714286,10547.0666666667,0,17647
"STU000683",2016,"Male","MultiRacial",1,0,0,0,1,3.67057631324148,1,1,"Advanced",1,0,0,1,1,0.357142857142857,18588.8,0,60592
"STU000684",2016,"Female","Hispanic",0,0,0,0,1,3.26990258343204,1,1,"Standard",1,0,1,0,1,0.678571428571429,12765.5789473684,0,19207
"STU000685",2016,"Female","AmericanIndian",0,0,0,1,1,3.43584426800004,1,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU000686",2016,"Female","Black",0,1,1,0,1,2.74076440021158,1,0,"Standard",0,0,0,0,1,0.678571428571429,11878.7894736842,1,64536
"STU000687",2016,"Female","White",0,1,0,0,0,2.7107446923161,0,0,"Standard",1,1,1,0,1,0.678571428571429,13717.3157894737,0,34890
"STU000688",2016,"Male","Hispanic",1,0,0,0,1,3.14093717681892,1,1,"Standard",1,0,1,0,1,0.107142857142857,14212.3333333333,0,12509
"STU000689",2016,"Male","White",0,1,0,0,1,2.25660259193007,1,0,"Standard",0,0,0,0,1,0.535714285714286,11062.3333333333,1,46852
"STU000690",2016,"Female","Hispanic",0,0,0,0,1,1.94125274475107,1,1,"Standard",1,0,1,0,1,0.785714285714286,18954.3181818182,1,73100
"STU000691",2016,"Female","White",0,1,0,0,0,3.62330617735894,0,0,"Advanced",1,0,1,0,1,0.642857142857143,8947.94444444445,1,49036
"STU000692",2016,"NonBinary_Other","Black",0,1,1,1,1,2.94718589757496,1,0,"Standard",0,0,0,0,1,0.607142857142857,14919.9411764706,0,71290
"STU000693",2016,"Female","White",1,1,0,0,1,3.11391956463802,1,0,"Standard",0,0,0,0,1,0.75,8784.09523809524,0,31786
"STU000694",2016,"Female","White",0,0,0,0,0,2.8301218882892,0,0,"Standard",1,0,0,1,1,0.607142857142857,10851.6470588235,0,41266
"STU000695",2016,"Male","Other",0,1,0,0,0,2.80986545954071,0,0,"Standard",0,0,0,0,1,0.571428571428571,10492.5625,1,49918
"STU000696",2016,"Male","White",0,0,0,0,1,2.73207029354222,1,0,"Standard",1,1,1,0,1,0.535714285714286,16423.3333333333,0,0
"STU000697",2016,"Male","Hispanic",0,1,0,0,0,1.91097354478522,0,0,"Standard",0,0,0,0,1,0.428571428571429,9424.75,0,0
"STU000698",2016,"Female","Hispanic",1,1,0,0,1,2.18811993079956,1,0,"Standard",0,0,0,0,1,0.642857142857143,10016.1666666667,0,15140
"STU000699",2016,"Female","Hispanic",0,0,0,0,1,2.8916420776343,1,0,"Standard",0,0,0,0,1,0.821428571428571,12919.1739130435,1,73682
"STU000700",2016,"Female","White",1,1,0,0,0,2.70749012031256,0,1,"NonCompletion",0,0,0,0,1,0.607142857142857,11440.3529411765,1,54093
"STU000701",2016,"Male","Asian",0,0,0,0,0,3.52984789248861,0,1,"Advanced",1,0,0,1,1,0.214285714285714,17875.3333333333,0,67413
"STU000702",2016,"Male","Hispanic",1,0,0,0,0,2.66334181003511,0,0,"Standard",0,0,0,0,1,0.571428571428571,9635.8125,1,42878
"STU000703",2016,"Male","Hispanic",1,1,0,0,0,1.56630620003921,0,0,"Standard",0,0,0,0,1,0.678571428571429,9501.52631578947,0,21026
"STU000704",2016,"Female","White",1,0,0,0,0,2.67801492803644,0,0,"NonCompletion",0,0,0,0,1,0.607142857142857,10587,1,47463
"STU000705",2016,"Male","MultiRacial",1,0,0,1,0,3.40117358386196,0,0,"Standard",1,0,0,1,1,0.357142857142857,8082,0,8073
"STU000706",2016,"Female","Hispanic",0,0,0,0,0,2.90827947388965,0,0,"Standard",0,0,0,0,1,0.5,11451.6428571429,0,0
"STU000707",2016,"Female","Hispanic",0,0,0,0,0,2.25064461367737,0,0,"Standard",0,0,0,0,1,0.75,11478.1428571429,1,60026
"STU000708",2016,"Male","Asian",0,1,0,0,0,2.83194308530935,0,0,"Standard",1,0,1,1,1,0.535714285714286,10159.7333333333,1,65934
"STU000709",2016,"Male","Hispanic",0,0,0,0,1,3.00473487448767,1,0,"Standard",0,0,0,0,1,0.464285714285714,10290.3076923077,0,27157
"STU000710",2016,"Male","White",1,0,0,0,0,3.49115518260189,0,1,"Standard",0,0,0,0,1,0.642857142857143,16703.8888888889,0,11151
"STU000711",2016,"Male","White",0,1,0,0,1,3.14765654472514,1,0,"Standard",1,0,0,1,1,0.178571428571429,12557.2,0,0
"STU000712",2016,"Female","White",0,0,1,0,0,2.24634846861024,0,0,"Standard",0,0,0,0,1,0.357142857142857,12510.4,0,13419
"STU000713",2016,"Female","White",0,0,0,0,0,3.82557880398095,0,0,"Advanced",1,0,0,1,1,0.142857142857143,25085.5,0,17139
"STU000714",2016,"NonBinary_Other","Hispanic",0,1,0,0,0,3.03005916767892,0,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU000715",2016,"Male","Hispanic",0,0,0,1,1,2.62655033118913,1,0,"Standard",1,0,0,1,1,0.428571428571429,7291,0,37095
"STU000716",2016,"Female","MultiRacial",1,0,1,0,1,1.82355100303042,1,0,"Standard",0,0,0,0,1,0.857142857142857,9846.04166666667,1,34442
"STU000717",2016,"Male","White",0,1,0,0,0,2.35785926382672,0,0,"Standard",0,0,0,0,1,0.821428571428571,11267.5217391304,1,53326
"STU000718",2016,"Female","MultiRacial",1,0,0,0,0,2.51328345587847,0,0,"Standard",0,0,0,0,1,0.535714285714286,11320.8,0,15638
"STU000719",2016,"Male","White",0,0,0,0,0,3.56914093172383,0,0,"Advanced",1,0,0,1,0,0,NA,0,0
"STU000720",2016,"Male","Hispanic",1,1,0,0,1,2.0723759095265,1,0,"Standard",0,0,0,0,1,0.75,11901.8095238095,1,49412
"STU000721",2016,"Female","White",0,0,0,0,0,3.52660284295942,0,0,"Advanced",1,0,0,1,1,0.428571428571429,16144.5,0,62776
"STU000722",2016,"Female","Asian",0,0,1,0,0,1.96423643580876,0,0,"Standard",0,0,0,0,1,0.678571428571429,10635.8947368421,1,44712
"STU000723",2016,"Female","Other",0,0,1,0,1,2.43692479474321,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000724",2016,"Female","Hispanic",0,1,0,0,0,3.3874891148543,0,1,"Standard",1,0,0,1,1,0.107142857142857,27240,0,81720
"STU000725",2016,"Male","White",0,0,1,0,0,3.08880746994859,0,0,"Standard",0,0,0,0,1,0.535714285714286,11039.1333333333,0,10675
"STU000726",2016,"Male","MultiRacial",0,0,0,0,1,2.23165566381775,1,1,"Standard",0,0,0,0,1,0.821428571428571,9799.47826086957,1,35682
"STU000727",2016,"Male","White",0,1,1,0,0,2.95900245340753,0,1,"Standard",1,0,0,1,1,0.25,13853.2857142857,0,11859
"STU000728",2016,"Female","Hispanic",1,1,0,0,0,3.00913896212822,0,0,"Standard",1,0,0,1,1,0.75,10114.7142857143,0,49204
"STU000729",2016,"Female","Asian",0,1,0,0,0,3.04272484138075,0,1,"Standard",1,0,1,0,1,0.428571428571429,10884.9166666667,0,38968
"STU000730",2016,"Male","Asian",1,1,0,0,0,3.5985745651971,0,1,"Advanced",1,0,0,1,1,0.25,15266.5714285714,0,19154
"STU000731",2016,"Female","White",1,1,0,0,0,2.94771429940394,0,0,"Standard",0,0,0,0,1,0.75,9662.14285714286,0,33136
"STU000732",2016,"Male","Asian",0,1,0,0,1,3.44395198277442,1,0,"Standard",0,0,0,0,1,0.535714285714286,13079.0666666667,1,50126
"STU000733",2016,"Female","Asian",0,1,0,0,0,2.94427510553614,0,1,"Standard",1,0,0,1,0,0,NA,0,0
"STU000734",2016,"Male","AmericanIndian",0,1,0,0,1,1.80293731789895,1,1,"NonCompletion",0,0,0,0,1,0.607142857142857,9311.52941176471,0,0
"STU000735",2016,"Female","White",0,0,1,0,0,2.75551696171116,0,0,"Standard",0,0,0,0,1,0.642857142857143,15023.3888888889,0,65397
"STU000736",2016,"Male","Black",0,0,0,0,1,1.64630323966641,1,0,"Standard",0,0,0,0,1,0.642857142857143,10783.6111111111,0,33358
"STU000737",2016,"Male","White",1,0,0,0,1,2.08961871329323,1,0,"Standard",0,0,0,0,1,0.0714285714285714,12437.5,0,10532
"STU000738",2016,"Female","Other",1,1,1,0,0,3.1887795560841,0,0,"Standard",0,0,0,0,1,0.714285714285714,9871.7,1,53207
"STU000739",2016,"Male","Hispanic",1,1,0,0,0,2.83842471724388,0,0,"Standard",0,0,0,0,1,0.785714285714286,9769.90909090909,1,50732
"STU000740",2016,"Female","Asian",0,1,0,0,1,2.63422590189723,1,0,"Standard",0,0,0,0,1,0.357142857142857,9904.9,0,12887
"STU000741",2016,"Male","White",0,0,0,0,0,2.37517883780619,0,0,"Standard",0,0,0,0,1,0.642857142857143,9702.38888888889,0,23940
"STU000742",2016,"Male","Black",0,0,0,0,1,2.96360931011044,1,0,"Standard",1,0,0,1,1,0.357142857142857,11231.3,0,28157
"STU000743",2016,"Female","White",1,0,0,0,1,1.9818204513398,1,0,"Standard",0,0,0,0,1,0.535714285714286,9939.6,0,27433
"STU000744",2016,"Female","White",1,1,0,0,1,2.26728274412867,1,0,"Standard",0,0,0,0,1,0.678571428571429,11638.3157894737,1,52069
"STU000745",2016,"Male","White",0,0,0,1,1,2.82337847170966,1,1,"Standard",1,0,0,1,0,0,NA,0,0
"STU000746",2016,"Male","AmericanIndian",0,0,0,0,0,2.92419203232231,0,0,"Standard",0,0,0,0,1,0.428571428571429,14426,1,55149
"STU000747",2016,"NonBinary_Other","MultiRacial",0,0,0,0,1,2.14262655973849,1,0,"Standard",0,0,0,0,1,0.642857142857143,10175.8888888889,0,43471
"STU000748",2016,"Female","AmericanIndian",0,0,0,0,1,1.64384667569056,1,0,"NonCompletion",0,0,0,0,1,0.785714285714286,8242.59090909091,0,24218
"STU000749",2016,"Male","MultiRacial",1,1,1,0,0,2.24745161518904,0,0,"Standard",0,0,0,0,1,0.714285714285714,10235.75,1,53169
"STU000750",2016,"Female","White",0,1,0,0,1,3.35357605815484,1,0,"Standard",1,0,1,0,1,0.5,12117.5714285714,0,39382
"STU000751",2016,"Male","White",0,0,0,0,0,2.75749225026407,0,1,"Standard",0,0,0,0,1,0.0357142857142857,14493,0,14493
"STU000752",2016,"Female","Hispanic",0,1,0,1,0,3.44555681324806,0,0,"Standard",0,0,0,0,1,0.821428571428571,12581.3913043478,0,61163
"STU000753",2016,"Male","White",0,1,0,0,0,1.99235097114783,0,0,"Standard",1,0,1,0,1,0.25,16287.4285714286,0,36866
"STU000754",2016,"Female","Asian",1,0,1,0,0,3.81644507380534,0,0,"Advanced",1,0,1,0,1,0.642857142857143,11702.8333333333,0,42524
"STU000755",2016,"Male","Other",1,0,0,0,0,2.52209621550992,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000756",2016,"Male","White",0,0,0,0,0,2.34160853410933,0,0,"Standard",1,0,1,0,1,0.321428571428571,11528.3333333333,0,11953
"STU000757",2016,"Female","White",1,0,0,0,0,2.26722518998566,0,0,"Standard",0,0,0,0,1,0.678571428571429,9251.57894736842,0,0
"STU000758",2016,"Female","White",0,0,0,0,1,2.04210356781349,1,0,"Standard",0,0,0,0,1,0.392857142857143,10116.0909090909,0,9906
"STU000759",2016,"Male","White",0,1,0,0,0,2.57708112816238,0,0,"Standard",0,0,0,0,1,0.678571428571429,15145.8947368421,0,15621
"STU000760",2016,"Male","Hispanic",0,0,0,0,1,2.19922264766364,1,0,"Standard",0,0,0,0,1,0.714285714285714,10759.65,0,0
"STU000761",2016,"Female","MultiRacial",0,0,1,0,0,2.22766976167978,0,0,"NonCompletion",0,0,0,0,1,0.607142857142857,10360.5294117647,1,37180
"STU000762",2016,"Female","Black",0,1,0,0,0,2.88734349716057,0,1,"Standard",0,0,0,0,1,0.535714285714286,10327.4666666667,0,19323
"STU000763",2016,"Female","Asian",0,0,0,0,1,2.04311797984555,1,0,"Standard",0,0,0,0,1,0.464285714285714,8260.69230769231,0,12920
"STU000764",2016,"Male","Hispanic",0,1,0,0,0,3.14661570683854,0,0,"Standard",1,0,1,0,1,0.714285714285714,6932.65,0,10294
"STU000765",2016,"Female","Hispanic",0,0,0,0,1,2.67470080064471,1,0,"Standard",0,0,0,0,1,0.535714285714286,11772,0,27658
"STU000766",2016,"Female","MultiRacial",0,0,0,0,1,2.43648474289059,1,0,"Standard",0,0,0,0,1,0.75,7732.2380952381,1,44631
"STU000767",2016,"Female","White",0,1,0,0,0,2.42481208249174,0,0,"Standard",1,0,1,0,0,0,NA,0,0
"STU000768",2016,"Female","AmericanIndian",0,1,0,0,1,2.3456281087802,1,1,"Standard",0,0,0,0,1,0.678571428571429,11390.3684210526,1,52518
"STU000769",2016,"Male","Black",0,1,0,1,1,2.39344735393134,1,0,"NonCompletion",0,0,0,0,0,0,NA,0,0
"STU000770",2016,"Male","White",0,1,0,0,0,3.84209734242526,0,0,"Advanced",1,0,0,1,0,0,NA,0,0
"STU000771",2016,"Female","White",0,1,0,0,0,3.23902163680813,0,1,"Standard",0,0,0,0,1,0.321428571428571,16712.6666666667,0,46533
"STU000772",2016,"Female","White",1,1,1,0,0,2.71820167836407,0,0,"Standard",0,0,0,0,1,0.535714285714286,8706.26666666667,0,8710
"STU000773",2016,"Female","Hispanic",0,1,1,1,0,2.57019683557281,0,0,"Standard",0,0,0,0,1,0.678571428571429,11502.5263157895,0,9384
"STU000774",2016,"NonBinary_Other","White",0,1,0,0,1,2.54251661494919,1,0,"Standard",0,0,0,0,1,0.464285714285714,13231.3076923077,1,67230
"STU000775",2016,"Female","Black",1,0,1,0,1,1.53210511698189,1,0,"Standard",0,0,0,0,1,0.571428571428571,10532.625,0,21091
"STU000776",2016,"Female","White",0,0,0,0,0,3.51669279725952,0,0,"Advanced",1,0,0,1,1,0.214285714285714,22968.8333333333,0,0
"STU000777",2016,"Female","White",0,1,0,1,0,3.26429764999569,0,1,"Standard",0,0,0,0,0,0,NA,0,0
"STU000778",2016,"Male","White",0,1,0,0,0,1.93953825853424,0,1,"Standard",0,0,0,0,1,0.392857142857143,9385.81818181818,0,0
"STU000779",2016,"Male","White",0,0,1,0,0,2.79908784014568,0,0,"Standard",0,0,0,0,1,0.464285714285714,9280,0,31272
"STU000780",2016,"Male","Black",0,0,0,0,1,2.33075128041282,1,0,"Standard",1,1,1,0,1,0.321428571428571,14246.8888888889,0,44258
"STU000781",2016,"Male","White",0,1,0,0,0,3.92727755461234,0,0,"Advanced",1,0,0,1,1,0.535714285714286,15672.2666666667,1,68146
"STU000782",2016,"Male","Asian",1,0,0,0,1,2.35717290851082,1,1,"Standard",0,0,0,0,1,0.642857142857143,13310.7777777778,0,56883
"STU000783",2016,"Male","White",0,0,0,0,0,2.32673583943598,0,0,"Standard",0,0,0,0,1,0.678571428571429,10943.7894736842,0,12050
"STU000784",2016,"Male","Hispanic",0,1,0,0,1,2.54497854090194,1,0,"Standard",0,0,0,0,1,0.285714285714286,9039,1,44909
"STU000785",2016,"Male","Hispanic",0,1,0,0,1,2.25627944828112,1,0,"Standard",1,1,1,0,1,0.535714285714286,12985.8,0,48085
"STU000786",2016,"NonBinary_Other","White",1,0,0,1,0,1.87963984467771,0,0,"NonCompletion",0,0,0,0,1,0.642857142857143,9638.44444444445,0,36431
"STU000787",2016,"Male","MultiRacial",1,0,0,0,0,3.11673286735614,0,0,"Standard",1,1,0,0,1,1,14658.4285714286,1,62601
"STU000788",2016,"NonBinary_Other","White",0,0,0,0,1,3.0136755826279,1,0,"Standard",0,0,0,0,1,0.107142857142857,10711,0,32133
"STU000789",2016,"Female","White",0,0,1,0,0,2.96292398112058,0,1,"Standard",1,0,0,1,1,0.607142857142857,14342.8823529412,0,47067
"STU000790",2016,"Male","Hispanic",0,0,1,0,1,2.30154345603611,1,0,"Standard",0,0,0,0,1,0.714285714285714,7446.7,0,31692
"STU000791",2016,"Female","White",0,1,0,0,0,2.48133266319313,0,1,"Standard",0,0,0,0,1,0.821428571428571,9674.08695652174,0,34399
"STU000792",2016,"Male","Hispanic",1,0,1,0,1,2.42126032731056,1,0,"Standard",1,0,1,1,1,0.214285714285714,19405.8333333333,1,82447
"STU000793",2016,"Female","Black",1,1,1,0,0,2.29460526893508,0,0,"Standard",0,0,0,0,1,0.464285714285714,8825.46153846154,0,32908
"STU000794",2016,"Female","Black",0,1,0,1,0,2.10627852654902,0,0,"Standard",0,0,0,0,1,0.5,9235,1,38690
"STU000795",2016,"Female","Black",0,0,0,0,0,2.44107795479421,0,1,"Standard",0,0,0,0,1,0.464285714285714,11317.1538461538,0,21462
"STU000796",2016,"Female","Asian",0,0,0,0,0,2.62093748977181,0,0,"Standard",1,1,1,0,1,0.285714285714286,20933.875,0,0
"STU000797",2016,"Male","White",0,1,0,0,0,2.14448219873394,0,0,"Standard",0,0,0,0,1,0.464285714285714,9945.53846153846,0,6886
"STU000798",2016,"Female","White",0,1,0,0,0,2.74350005460658,0,0,"Standard",1,0,1,0,1,0.285714285714286,16916.375,1,93305
"STU000799",2016,"Male","White",0,0,0,0,1,3.17470276623983,1,0,"Standard",0,0,0,0,1,0.75,10422.8571428571,1,45698
"STU000800",2016,"Male","Asian",0,1,0,0,0,3.97974050201149,0,0,"Advanced",1,0,0,1,1,0.571428571428571,13623.5625,0,39774
"STU000801",2016,"Female","White",0,1,0,0,1,3.45824199041492,1,0,"Standard",1,0,0,1,1,0.642857142857143,13656.8333333333,1,74897
"STU000802",2016,"Female","Black",0,0,0,0,1,1.75693327388774,1,0,"Standard",0,0,0,0,1,0.821428571428571,11712.8695652174,1,47166
"STU000803",2016,"Male","White",1,1,0,0,0,2.0959370853395,0,1,"Standard",0,0,0,0,1,0.714285714285714,6869.3,1,33114
"STU000804",2016,"Female","Asian",0,1,0,0,0,4,0,1,"Advanced",1,0,0,1,1,0.0714285714285714,25996.5,0,51993
"STU000805",2016,"Male","Black",1,1,1,0,1,2.70441060534876,1,0,"Standard",0,0,0,0,1,0.642857142857143,9649.94444444445,0,9961
"STU000806",2016,"Female","AmericanIndian",0,0,0,0,1,2.54174625399686,1,1,"NonCompletion",0,0,0,0,1,0.607142857142857,8601.82352941176,0,9080
"STU000807",2016,"Female","White",1,0,0,0,0,2.32780453159907,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000808",2016,"Female","Asian",0,1,0,0,1,2.06888517012941,1,0,"Standard",0,0,0,0,1,0.607142857142857,8768.47058823529,0,0
"STU000809",2016,"Female","Hispanic",1,0,0,1,0,2.07679724395083,0,0,"Standard",0,0,0,0,1,0.464285714285714,10091.8461538462,0,18555
"STU000810",2016,"Female","Hispanic",0,0,0,0,1,1.93639365748181,1,0,"Standard",0,0,0,0,1,0.357142857142857,17868.4,0,25094
"STU000811",2016,"Female","Asian",0,0,0,0,0,3.85843885455318,0,1,"Advanced",1,0,0,1,1,0.464285714285714,20223.1538461538,0,64027
"STU000812",2016,"Female","White",0,0,0,0,0,3.91406002677965,0,0,"Advanced",1,0,0,1,1,0.571428571428571,10105.25,0,0
"STU000813",2016,"Male","White",0,0,0,0,0,3.59030891644534,0,1,"Advanced",0,0,0,0,1,0.678571428571429,16393.4210526316,1,78646
"STU000814",2016,"Male","Hispanic",1,0,0,0,1,2.72375038500372,1,0,"Standard",0,0,0,0,1,0.607142857142857,11437.2352941176,0,7803
"STU000815",2016,"Female","White",0,1,0,0,0,3.99717070009436,0,0,"Advanced",1,0,0,1,1,0.25,16785.7142857143,0,54291
"STU000816",2016,"Male","AmericanIndian",0,1,1,0,1,3.24425450439875,1,0,"Standard",1,0,0,1,1,0.321428571428571,8415,0,22171
"STU000817",2016,"Female","White",0,0,1,0,0,2.60190824922436,0,0,"Standard",0,0,0,0,1,0.714285714285714,9766.4,1,41113
"STU000818",2016,"Male","Black",0,0,0,0,1,2.97702404413877,1,0,"Standard",0,0,0,0,1,0.357142857142857,10305.5,0,12175
"STU000819",2016,"Female","White",0,0,1,0,0,3.05377657532754,0,0,"Standard",0,0,0,0,1,0.428571428571429,13391.0833333333,0,27919
"STU000820",2016,"Female","White",0,0,0,0,0,3.0956079866276,0,1,"Standard",0,0,0,0,1,0.535714285714286,11208.9333333333,0,15889
"STU000821",2016,"Female","Black",1,0,0,0,1,2.24745652015859,1,0,"Standard",1,0,1,0,1,0.5,12280,0,8753
"STU000822",2016,"Male","White",0,0,0,0,1,3.10875771718287,1,0,"Standard",1,0,0,1,1,0.178571428571429,22311.4,0,13812
"STU000823",2016,"Female","White",0,0,0,0,0,2.51021340509027,0,0,"Standard",0,0,0,0,1,0.0714285714285714,11930,0,0
"STU000824",2016,"Male","Hispanic",0,0,0,0,1,2.94250554481369,1,0,"Standard",1,0,1,0,1,0.785714285714286,12274.5909090909,1,46698
"STU000825",2016,"Female","Hispanic",0,1,0,0,0,2.21490167877874,0,0,"Standard",0,0,0,0,1,0.535714285714286,8195.26666666667,1,33243
"STU000826",2016,"Male","White",1,0,0,0,0,2.45020597296583,0,0,"Standard",0,0,0,0,1,0.428571428571429,11411.4166666667,0,0
"STU000827",2016,"Female","White",1,0,0,0,0,2.80250978524204,0,0,"Standard",1,1,0,0,1,0.571428571428571,14637.1875,0,0
"STU000828",2016,"Male","MultiRacial",1,0,0,0,1,2.03541386378518,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000829",2016,"Male","White",0,0,0,0,0,2.29883389532586,0,0,"Standard",1,0,1,0,1,0.392857142857143,12475.8181818182,0,47969
"STU000830",2016,"Male","Asian",0,0,1,0,1,2.54267317775878,1,0,"Standard",1,0,0,1,1,0.571428571428571,10775.8125,1,58134
"STU000831",2016,"Female","Hispanic",0,1,0,0,0,3.03451877761986,0,1,"Standard",0,0,0,0,1,0.607142857142857,12968.8235294118,0,18379
"STU000832",2016,"Male","White",0,1,1,0,0,3.51108248499808,0,0,"Advanced",1,0,0,1,0,0,NA,0,0
"STU000833",2016,"Female","White",0,0,0,0,1,2.33352782796595,1,0,"Standard",0,0,0,0,1,0.75,11669.0952380952,1,55173
"STU000834",2016,"Female","White",0,0,0,0,0,2.76211117814744,0,0,"Standard",0,0,0,0,1,0.75,12159.4761904762,0,26403
"STU000835",2016,"Male","White",0,1,0,0,0,3.3873023096945,0,0,"Standard",1,0,0,1,1,0.607142857142857,10448.8235294118,0,41153
"STU000836",2016,"Female","White",0,1,0,1,0,3.05540600272518,0,1,"Standard",1,0,0,1,1,0.321428571428571,9301.22222222222,0,25713
"STU000837",2016,"Female","Hispanic",1,0,0,0,1,2.46063611238314,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU000838",2016,"Female","White",0,0,1,0,0,1.99994227976952,0,0,"NonCompletion",0,0,0,0,1,0.75,13976.380952381,0,58159
"STU000839",2016,"Male","Hispanic",0,0,0,0,0,2.88463529263228,0,0,"Standard",0,0,0,0,1,0.678571428571429,12467.4736842105,0,43228
"STU000840",2016,"Male","White",0,0,0,0,1,3.02210064350033,1,1,"Standard",1,0,0,1,1,0.857142857142857,12586.1666666667,1,68205
"STU000841",2016,"Male","MultiRacial",0,0,0,0,1,3.05506699295334,1,1,"Standard",1,0,0,1,1,0.571428571428571,8482.1875,0,14967
"STU000842",2016,"Male","White",0,1,0,0,1,2.37082235813197,1,1,"Standard",0,0,0,0,0,0,NA,0,0
"STU000843",2016,"Male","Black",1,1,1,0,0,2.37841223631095,0,0,"Standard",1,1,1,0,1,0.571428571428571,11936.5625,0,30790
"STU000844",2016,"Male","Black",0,0,0,1,0,2.6703756047594,0,0,"Standard",0,0,0,0,1,0.678571428571429,11156.5789473684,1,62644
"STU000845",2016,"Female","White",0,0,0,0,1,2.12963301805579,1,0,"Standard",0,0,0,0,1,0.428571428571429,10761,0,40112
"STU000846",2016,"Male","White",0,0,0,0,0,2.94247455933818,0,0,"Standard",1,0,1,0,1,0.214285714285714,13693.8333333333,0,37046
"STU000847",2016,"Male","Other",1,0,0,0,0,2.92093878340489,0,0,"NonCompletion",0,0,0,0,1,0.392857142857143,12936.4545454545,0,17015
"STU000848",2016,"Female","White",1,1,0,0,1,NA,1,1,"Standard",0,0,0,0,1,0.214285714285714,14310,0,0
"STU000849",2016,"Female","Asian",0,1,0,0,0,2.16815794841172,0,0,"Standard",1,0,1,0,1,0.428571428571429,14040.5,0,12436
"STU000850",2016,"Female","Hispanic",0,0,0,0,0,3.59904577186445,0,0,"Advanced",1,0,0,1,1,0.321428571428571,15850.8888888889,0,19159
"STU000851",2016,"Female","White",0,0,0,0,1,1.97873599445097,1,0,"NonCompletion",0,0,0,0,1,0.5,12950.5714285714,0,46427
"STU000852",2016,"Female","White",0,0,1,0,0,3.19209612791731,0,0,"Standard",1,0,0,1,1,0.464285714285714,13430.0769230769,0,17079
"STU000853",2016,"Female","MultiRacial",0,1,0,0,1,3.28632498775106,1,0,"Standard",0,0,0,0,1,0.392857142857143,17986.3636363636,0,41899
"STU000854",2016,"Male","White",0,0,1,0,0,1.91335194031133,0,0,"Standard",0,0,0,0,1,0.642857142857143,12197,1,56146
