"student_id","quarter_number","calendar_quarter","quarterly_wages","employed"
"STU000920",11,"2019Q3",NA,0
"STU000920",12,"2019Q4",NA,0
"STU000920",13,"2020Q1",NA,0
"STU000920",14,"2020Q2",NA,0
"STU000920",15,"2020Q3",NA,0
"STU000920",16,"2020Q4",NA,0
"STU000920",17,"2021Q1",NA,0
"STU000920",18,"2021Q2",NA,0
"STU000920",19,"2021Q3",NA,0
"STU000920",20,"2021Q4",NA,0
"STU000920",21,"2022Q1",NA,0
"STU000920",22,"2022Q2",NA,0
"STU000920",23,"2022Q3",NA,0
"STU000920",24,"2022Q4",13939,1
"STU000920",25,"2023Q1",NA,0
"STU000920",26,"2023Q2",NA,0
"STU000920",27,"2023Q3",NA,0
"STU000920",28,"2023Q4",NA,0
"STU000921",1,"2017Q1",14786,1
"STU000921",2,"2017Q2",16508,1
"STU000921",3,"2017Q3",NA,0
"STU000921",4,"2017Q4",NA,0
"STU000921",5,"2018Q1",6571,1
"STU000921",6,"2018Q2",NA,0
"STU000921",7,"2018Q3",NA,0
"STU000921",8,"2018Q4",NA,0
"STU000921",9,"2019Q1",NA,0
"STU000921",10,"2019Q2",27945,1
"STU000921",11,"2019Q3",21082,1
"STU000921",12,"2019Q4",25356,1
"STU000921",13,"2020Q1",12183,1
"STU000921",14,"2020Q2",34242,1
"STU000921",15,"2020Q3",31149,1
"STU000921",16,"2020Q4",15680,1
"STU000921",17,"2021Q1",21435,1
"STU000921",18,"2021Q2",17561,1
"STU000921",19,"2021Q3",24049,1
"STU000921",20,"2021Q4",13534,1
"STU000921",21,"2022Q1",22620,1
"STU000921",22,"2022Q2",25425,1
"STU000921",23,"2022Q3",NA,0
"STU000921",24,"2022Q4",NA,0
"STU000921",25,"2023Q1",17035,1
"STU000921",26,"2023Q2",18415,1
"STU000921",27,"2023Q3",NA,0
"STU000921",28,"2023Q4",NA,0
"STU000922",1,"2017Q1",17367,1
"STU000922",2,"2017Q2",NA,0
"STU000922",3,"2017Q3",15236,1
"STU000922",4,"2017Q4",NA,0
"STU000922",5,"2018Q1",NA,0
"STU000922",6,"2018Q2",8458,1
"STU000922",7,"2018Q3",8685,1
"STU000922",8,"2018Q4",7770,1
"STU000922",9,"2019Q1",10769,1
"STU000922",10,"2019Q2",10316,1
"STU000922",11,"2019Q3",8750,1
"STU000922",12,"2019Q4",4455,1
"STU000922",13,"2020Q1",5504,1
"STU000922",14,"2020Q2",10560,1
"STU000922",15,"2020Q3",NA,0
"STU000922",16,"2020Q4",NA,0
"STU000922",17,"2021Q1",NA,0
"STU000922",18,"2021Q2",NA,0
"STU000922",19,"2021Q3",NA,0
"STU000922",20,"2021Q4",NA,0
"STU000922",21,"2022Q1",NA,0
"STU000922",22,"2022Q2",NA,0
"STU000922",23,"2022Q3",NA,0
"STU000922",24,"2022Q4",NA,0
"STU000922",25,"2023Q1",NA,0
"STU000922",26,"2023Q2",10633,1
"STU000922",27,"2023Q3",12577,1
"STU000922",28,"2023Q4",25401,1
"STU000923",1,"2017Q1",12299,1
"STU000923",2,"2017Q2",8371,1
"STU000923",3,"2017Q3",10399,1
"STU000923",4,"2017Q4",11668,1
"STU000923",5,"2018Q1",6335,1
"STU000923",6,"2018Q2",5607,1
"STU000923",7,"2018Q3",3989,1
"STU000923",8,"2018Q4",5291,1
"STU000923",9,"2019Q1",7128,1
"STU000923",10,"2019Q2",6227,1
"STU000923",11,"2019Q3",7412,1
"STU000923",12,"2019Q4",6777,1
"STU000923",13,"2020Q1",9002,1
"STU000923",14,"2020Q2",15129,1
"STU000923",15,"2020Q3",10073,1
"STU000923",16,"2020Q4",9432,1
"STU000923",17,"2021Q1",NA,0
"STU000923",18,"2021Q2",11188,1
"STU000923",19,"2021Q3",NA,0
"STU000923",20,"2021Q4",14542,1
"STU000923",21,"2022Q1",NA,0
"STU000923",22,"2022Q2",NA,0
"STU000923",23,"2022Q3",NA,0
"STU000923",24,"2022Q4",14665,1
"STU000923",25,"2023Q1",12362,1
"STU000923",26,"2023Q2",NA,0
"STU000923",27,"2023Q3",NA,0
"STU000923",28,"2023Q4",8627,1
"STU000924",1,"2017Q1",6813,1
"STU000924",2,"2017Q2",12907,1
"STU000924",3,"2017Q3",NA,0
"STU000924",4,"2017Q4",NA,0
"STU000924",5,"2018Q1",8640,1
"STU000924",6,"2018Q2",NA,0
"STU000924",7,"2018Q3",NA,0
"STU000924",8,"2018Q4",4615,1
"STU000924",9,"2019Q1",5223,1
"STU000924",10,"2019Q2",11869,1
"STU000924",11,"2019Q3",7117,1
"STU000924",12,"2019Q4",8374,1
"STU000924",13,"2020Q1",3013,1
"STU000924",14,"2020Q2",NA,0
"STU000924",15,"2020Q3",6788,1
"STU000924",16,"2020Q4",5126,1
"STU000924",17,"2021Q1",7105,1
"STU000924",18,"2021Q2",11550,1
"STU000924",19,"2021Q3",NA,0
"STU000924",20,"2021Q4",NA,0
"STU000924",21,"2022Q1",12451,1
"STU000924",22,"2022Q2",13033,1
"STU000924",23,"2022Q3",12762,1
"STU000924",24,"2022Q4",NA,0
"STU000924",25,"2023Q1",NA,0
"STU000924",26,"2023Q2",NA,0
"STU000924",27,"2023Q3",7179,1
"STU000924",28,"2023Q4",NA,0
"STU000925",1,"2017Q1",NA,0
"STU000925",2,"2017Q2",NA,0
"STU000925",3,"2017Q3",NA,0
"STU000925",4,"2017Q4",NA,0
"STU000925",5,"2018Q1",NA,0
"STU000925",6,"2018Q2",NA,0
"STU000925",7,"2018Q3",NA,0
"STU000925",8,"2018Q4",NA,0
"STU000925",9,"2019Q1",NA,0
"STU000925",10,"2019Q2",NA,0
"STU000925",11,"2019Q3",NA,0
"STU000925",12,"2019Q4",NA,0
"STU000925",13,"2020Q1",NA,0
"STU000925",14,"2020Q2",NA,0
"STU000925",15,"2020Q3",NA,0
"STU000925",16,"2020Q4",NA,0
"STU000925",17,"2021Q1",NA,0
"STU000925",18,"2021Q2",NA,0
"STU000925",19,"2021Q3",NA,0
"STU000925",20,"2021Q4",NA,0
"STU000925",21,"2022Q1",NA,0
"STU000925",22,"2022Q2",NA,0
"STU000925",23,"2022Q3",NA,0
"STU000925",24,"2022Q4",NA,0
"STU000925",25,"2023Q1",NA,0
"STU000925",26,"2023Q2",NA,0
"STU000925",27,"2023Q3",NA,0
"STU000925",28,"2023Q4",NA,0
"STU000926",1,"2017Q1",5722,1
"STU000926",2,"2017Q2",NA,0
"STU000926",3,"2017Q3",NA,0
"STU000926",4,"2017Q4",5538,1
"STU000926",5,"2018Q1",5497,1
"STU000926",6,"2018Q2",7516,1
"STU000926",7,"2018Q3",NA,0
"STU000926",8,"2018Q4",NA,0
"STU000926",9,"2019Q1",NA,0
"STU000926",10,"2019Q2",10264,1
"STU000926",11,"2019Q3",21644,1
"STU000926",12,"2019Q4",7402,1
"STU000926",13,"2020Q1",8980,1
"STU000926",14,"2020Q2",15440,1
"STU000926",15,"2020Q3",NA,0
"STU000926",16,"2020Q4",NA,0
"STU000926",17,"2021Q1",NA,0
"STU000926",18,"2021Q2",NA,0
"STU000926",19,"2021Q3",14537,1
"STU000926",20,"2021Q4",9362,1
"STU000926",21,"2022Q1",12085,1
"STU000926",22,"2022Q2",10286,1
"STU000926",23,"2022Q3",6979,1
"STU000926",24,"2022Q4",19002,1
"STU000926",25,"2023Q1",NA,0
"STU000926",26,"2023Q2",18219,1
"STU000926",27,"2023Q3",13667,1
"STU000926",28,"2023Q4",17283,1
"STU000927",1,"2017Q1",NA,0
"STU000927",2,"2017Q2",NA,0
"STU000927",3,"2017Q3",NA,0
"STU000927",4,"2017Q4",NA,0
"STU000927",5,"2018Q1",NA,0
"STU000927",6,"2018Q2",NA,0
"STU000927",7,"2018Q3",NA,0
"STU000927",8,"2018Q4",NA,0
"STU000927",9,"2019Q1",NA,0
"STU000927",10,"2019Q2",NA,0
"STU000927",11,"2019Q3",NA,0
"STU000927",12,"2019Q4",NA,0
"STU000927",13,"2020Q1",NA,0
"STU000927",14,"2020Q2",NA,0
"STU000927",15,"2020Q3",NA,0
"STU000927",16,"2020Q4",NA,0
"STU000927",17,"2021Q1",NA,0
"STU000927",18,"2021Q2",14276,1
"STU000927",19,"2021Q3",NA,0
"STU000927",20,"2021Q4",NA,0
"STU000927",21,"2022Q1",NA,0
"STU000927",22,"2022Q2",NA,0
"STU000927",23,"2022Q3",NA,0
"STU000927",24,"2022Q4",NA,0
"STU000927",25,"2023Q1",NA,0
"STU000927",26,"2023Q2",NA,0
"STU000927",27,"2023Q3",NA,0
"STU000927",28,"2023Q4",NA,0
"STU000928",1,"2017Q1",8471,1
"STU000928",2,"2017Q2",7447,1
"STU000928",3,"2017Q3",11671,1
"STU000928",4,"2017Q4",NA,0
"STU000928",5,"2018Q1",NA,0
"STU000928",6,"2018Q2",NA,0
"STU000928",7,"2018Q3",NA,0
"STU000928",8,"2018Q4",NA,0
"STU000928",9,"2019Q1",9764,1
"STU000928",10,"2019Q2",10802,1
"STU000928",11,"2019Q3",NA,0
"STU000928",12,"2019Q4",NA,0
"STU000928",13,"2020Q1",NA,0
"STU000928",14,"2020Q2",11338,1
"STU000928",15,"2020Q3",8030,1
"STU000928",16,"2020Q4",NA,0
"STU000928",17,"2021Q1",NA,0
"STU000928",18,"2021Q2",NA,0
"STU000928",19,"2021Q3",NA,0
"STU000928",20,"2021Q4",NA,0
"STU000928",21,"2022Q1",11817,1
"STU000928",22,"2022Q2",8870,1
"STU000928",23,"2022Q3",9076,1
"STU000928",24,"2022Q4",NA,0
"STU000928",25,"2023Q1",NA,0
"STU000928",26,"2023Q2",10719,1
"STU000928",27,"2023Q3",9045,1
"STU000928",28,"2023Q4",12005,1
"STU000929",1,"2017Q1",NA,0
"STU000929",2,"2017Q2",NA,0
"STU000929",3,"2017Q3",NA,0
"STU000929",4,"2017Q4",NA,0
"STU000929",5,"2018Q1",NA,0
"STU000929",6,"2018Q2",NA,0
"STU000929",7,"2018Q3",NA,0
"STU000929",8,"2018Q4",NA,0
"STU000929",9,"2019Q1",NA,0
"STU000929",10,"2019Q2",NA,0
"STU000929",11,"2019Q3",NA,0
"STU000929",12,"2019Q4",NA,0
"STU000929",13,"2020Q1",NA,0
"STU000929",14,"2020Q2",NA,0
"STU000929",15,"2020Q3",NA,0
"STU000929",16,"2020Q4",NA,0
"STU000929",17,"2021Q1",12162,1
"STU000929",18,"2021Q2",20755,1
"STU000929",19,"2021Q3",15645,1
"STU000929",20,"2021Q4",19420,1
"STU000929",21,"2022Q1",22183,1
"STU000929",22,"2022Q2",15777,1
"STU000929",23,"2022Q3",29589,1
"STU000929",24,"2022Q4",16133,1
"STU000929",25,"2023Q1",NA,0
"STU000929",26,"2023Q2",NA,0
"STU000929",27,"2023Q3",NA,0
"STU000929",28,"2023Q4",17194,1
"STU000930",1,"2017Q1",NA,0
"STU000930",2,"2017Q2",NA,0
"STU000930",3,"2017Q3",12388,1
"STU000930",4,"2017Q4",NA,0
"STU000930",5,"2018Q1",NA,0
"STU000930",6,"2018Q2",NA,0
"STU000930",7,"2018Q3",NA,0
"STU000930",8,"2018Q4",NA,0
"STU000930",9,"2019Q1",NA,0
"STU000930",10,"2019Q2",8678,1
"STU000930",11,"2019Q3",NA,0
"STU000930",12,"2019Q4",NA,0
"STU000930",13,"2020Q1",NA,0
"STU000930",14,"2020Q2",NA,0
"STU000930",15,"2020Q3",NA,0
"STU000930",16,"2020Q4",NA,0
"STU000930",17,"2021Q1",NA,0
"STU000930",18,"2021Q2",8717,1
"STU000930",19,"2021Q3",9497,1
"STU000930",20,"2021Q4",10515,1
"STU000930",21,"2022Q1",10665,1
"STU000930",22,"2022Q2",NA,0
"STU000930",23,"2022Q3",NA,0
"STU000930",24,"2022Q4",NA,0
"STU000930",25,"2023Q1",NA,0
"STU000930",26,"2023Q2",NA,0
"STU000930",27,"2023Q3",13398,1
"STU000930",28,"2023Q4",9693,1
"STU000931",1,"2017Q1",7408,1
"STU000931",2,"2017Q2",11165,1
"STU000931",3,"2017Q3",12266,1
"STU000931",4,"2017Q4",6401,1
"STU000931",5,"2018Q1",5947,1
"STU000931",6,"2018Q2",NA,0
"STU000931",7,"2018Q3",NA,0
"STU000931",8,"2018Q4",NA,0
"STU000931",9,"2019Q1",NA,0
"STU000931",10,"2019Q2",NA,0
"STU000931",11,"2019Q3",NA,0
"STU000931",12,"2019Q4",NA,0
"STU000931",13,"2020Q1",NA,0
"STU000931",14,"2020Q2",13414,1
"STU000931",15,"2020Q3",8387,1
"STU000931",16,"2020Q4",10389,1
"STU000931",17,"2021Q1",NA,0
"STU000931",18,"2021Q2",10504,1
"STU000931",19,"2021Q3",10173,1
"STU000931",20,"2021Q4",9862,1
"STU000931",21,"2022Q1",13849,1
"STU000931",22,"2022Q2",8580,1
"STU000931",23,"2022Q3",15267,1
"STU000931",24,"2022Q4",10891,1
"STU000931",25,"2023Q1",10134,1
"STU000931",26,"2023Q2",10499,1
"STU000931",27,"2023Q3",NA,0
"STU000931",28,"2023Q4",12815,1
"STU000932",1,"2017Q1",NA,0
"STU000932",2,"2017Q2",NA,0
"STU000932",3,"2017Q3",NA,0
"STU000932",4,"2017Q4",NA,0
"STU000932",5,"2018Q1",7637,1
"STU000932",6,"2018Q2",7660,1
"STU000932",7,"2018Q3",6522,1
"STU000932",8,"2018Q4",7244,1
"STU000932",9,"2019Q1",NA,0
"STU000932",10,"2019Q2",NA,0
"STU000932",11,"2019Q3",9267,1
"STU000932",12,"2019Q4",5825,1
"STU000932",13,"2020Q1",10198,1
"STU000932",14,"2020Q2",NA,0
"STU000932",15,"2020Q3",NA,0
"STU000932",16,"2020Q4",NA,0
"STU000932",17,"2021Q1",NA,0
"STU000932",18,"2021Q2",11037,1
"STU000932",19,"2021Q3",8854,1
"STU000932",20,"2021Q4",10238,1
"STU000932",21,"2022Q1",NA,0
"STU000932",22,"2022Q2",NA,0
"STU000932",23,"2022Q3",NA,0
"STU000932",24,"2022Q4",NA,0
"STU000932",25,"2023Q1",NA,0
"STU000932",26,"2023Q2",NA,0
"STU000932",27,"2023Q3",NA,0
"STU000932",28,"2023Q4",NA,0
"STU000933",1,"2017Q1",NA,0
"STU000933",2,"2017Q2",NA,0
"STU000933",3,"2017Q3",NA,0
"STU000933",4,"2017Q4",6176,1
"STU000933",5,"2018Q1",NA,0
"STU000933",6,"2018Q2",6866,1
"STU000933",7,"2018Q3",9314,1
"STU000933",8,"2018Q4",5632,1
"STU000933",9,"2019Q1",NA,0
"STU000933",10,"2019Q2",NA,0
"STU000933",11,"2019Q3",NA,0
"STU000933",12,"2019Q4",NA,0
"STU000933",13,"2020Q1",6408,1
"STU000933",14,"2020Q2",NA,0
"STU000933",15,"2020Q3",NA,0
"STU000933",16,"2020Q4",NA,0
"STU000933",17,"2021Q1",NA,0
"STU000933",18,"2021Q2",NA,0
"STU000933",19,"2021Q3",NA,0
"STU000933",20,"2021Q4",NA,0
"STU000933",21,"2022Q1",NA,0
"STU000933",22,"2022Q2",NA,0
"STU000933",23,"2022Q3",NA,0
"STU000933",24,"2022Q4",9121,1
"STU000933",25,"2023Q1",NA,0
"STU000933",26,"2023Q2",NA,0
"STU000933",27,"2023Q3",NA,0
"STU000933",28,"2023Q4",10039,1
"STU000934",1,"2017Q1",14272,1
"STU000934",2,"2017Q2",21055,1
"STU000934",3,"2017Q3",6329,1
"STU000934",4,"2017Q4",NA,0
"STU000934",5,"2018Q1",5921,1
"STU000934",6,"2018Q2",NA,0
"STU000934",7,"2018Q3",NA,0
"STU000934",8,"2018Q4",NA,0
"STU000934",9,"2019Q1",NA,0
"STU000934",10,"2019Q2",10887,1
"STU000934",11,"2019Q3",17680,1
"STU000934",12,"2019Q4",9968,1
"STU000934",13,"2020Q1",9148,1
"STU000934",14,"2020Q2",17380,1
"STU000934",15,"2020Q3",NA,0
"STU000934",16,"2020Q4",NA,0
"STU000934",17,"2021Q1",NA,0
"STU000934",18,"2021Q2",NA,0
"STU000934",19,"2021Q3",NA,0
"STU000934",20,"2021Q4",NA,0
"STU000934",21,"2022Q1",18046,1
"STU000934",22,"2022Q2",13774,1
"STU000934",23,"2022Q3",14137,1
"STU000934",24,"2022Q4",20340,1
"STU000934",25,"2023Q1",14515,1
"STU000934",26,"2023Q2",16611,1
"STU000934",27,"2023Q3",17623,1
"STU000934",28,"2023Q4",12648,1
"STU000935",1,"2017Q1",11419,1
"STU000935",2,"2017Q2",NA,0
"STU000935",3,"2017Q3",NA,0
"STU000935",4,"2017Q4",NA,0
"STU000935",5,"2018Q1",NA,0
"STU000935",6,"2018Q2",NA,0
"STU000935",7,"2018Q3",NA,0
"STU000935",8,"2018Q4",NA,0
"STU000935",9,"2019Q1",NA,0
"STU000935",10,"2019Q2",NA,0
"STU000935",11,"2019Q3",NA,0
"STU000935",12,"2019Q4",9218,1
"STU000935",13,"2020Q1",8871,1
"STU000935",14,"2020Q2",NA,0
"STU000935",15,"2020Q3",NA,0
"STU000935",16,"2020Q4",7310,1
"STU000935",17,"2021Q1",NA,0
"STU000935",18,"2021Q2",NA,0
"STU000935",19,"2021Q3",NA,0
"STU000935",20,"2021Q4",NA,0
"STU000935",21,"2022Q1",NA,0
"STU000935",22,"2022Q2",NA,0
"STU000935",23,"2022Q3",NA,0
"STU000935",24,"2022Q4",13798,1
"STU000935",25,"2023Q1",9137,1
"STU000935",26,"2023Q2",NA,0
"STU000935",27,"2023Q3",NA,0
"STU000935",28,"2023Q4",13298,1
"STU000936",1,"2017Q1",5059,1
"STU000936",2,"2017Q2",11228,1
"STU000936",3,"2017Q3",NA,0
"STU000936",4,"2017Q4",8580,1
"STU000936",5,"2018Q1",7322,1
"STU000936",6,"2018Q2",NA,0
"STU000936",7,"2018Q3",NA,0
"STU000936",8,"2018Q4",NA,0
"STU000936",9,"2019Q1",NA,0
"STU000936",10,"2019Q2",17498,1
"STU000936",11,"2019Q3",13534,1
"STU000936",12,"2019Q4",11704,1
"STU000936",13,"2020Q1",11130,1
"STU000936",14,"2020Q2",15795,1
"STU000936",15,"2020Q3",7002,1
"STU000936",16,"2020Q4",8713,1
"STU000936",17,"2021Q1",13900,1
"STU000936",18,"2021Q2",13222,1
"STU000936",19,"2021Q3",11215,1
"STU000936",20,"2021Q4",NA,0
"STU000936",21,"2022Q1",NA,0
"STU000936",22,"2022Q2",NA,0
"STU000936",23,"2022Q3",NA,0
"STU000936",24,"2022Q4",NA,0
"STU000936",25,"2023Q1",18373,1
"STU000936",26,"2023Q2",11862,1
"STU000936",27,"2023Q3",9838,1
"STU000936",28,"2023Q4",10803,1
"STU000937",1,"2017Q1",NA,0
"STU000937",2,"2017Q2",NA,0
"STU000937",3,"2017Q3",NA,0
"STU000937",4,"2017Q4",NA,0
"STU000937",5,"2018Q1",NA,0
"STU000937",6,"2018Q2",NA,0
"STU000937",7,"2018Q3",NA,0
"STU000937",8,"2018Q4",NA,0
"STU000937",9,"2019Q1",NA,0
"STU000937",10,"2019Q2",NA,0
"STU000937",11,"2019Q3",NA,0
"STU000937",12,"2019Q4",NA,0
"STU000937",13,"2020Q1",NA,0
"STU000937",14,"2020Q2",NA,0
"STU000937",15,"2020Q3",NA,0
"STU000937",16,"2020Q4",NA,0
"STU000937",17,"2021Q1",NA,0
"STU000937",18,"2021Q2",NA,0
"STU000937",19,"2021Q3",NA,0
"STU000937",20,"2021Q4",NA,0
"STU000937",21,"2022Q1",NA,0
"STU000937",22,"2022Q2",NA,0
"STU000937",23,"2022Q3",NA,0
"STU000937",24,"2022Q4",NA,0
"STU000937",25,"2023Q1",NA,0
"STU000937",26,"2023Q2",NA,0
"STU000937",27,"2023Q3",NA,0
"STU000937",28,"2023Q4",NA,0
"STU000938",1,"2017Q1",NA,0
"STU000938",2,"2017Q2",NA,0
"STU000938",3,"2017Q3",16701,1
"STU000938",4,"2017Q4",7916,1
"STU000938",5,"2018Q1",5834,1
"STU000938",6,"2018Q2",7606,1
"STU000938",7,"2018Q3",8722,1
"STU000938",8,"2018Q4",10104,1
"STU000938",9,"2019Q1",15256,1
"STU000938",10,"2019Q2",14699,1
"STU000938",11,"2019Q3",8675,1
"STU000938",12,"2019Q4",7520,1
"STU000938",13,"2020Q1",NA,0
"STU000938",14,"2020Q2",NA,0
"STU000938",15,"2020Q3",NA,0
"STU000938",16,"2020Q4",NA,0
"STU000938",17,"2021Q1",NA,0
"STU000938",18,"2021Q2",NA,0
"STU000938",19,"2021Q3",11642,1
"STU000938",20,"2021Q4",NA,0
"STU000938",21,"2022Q1",22089,1
"STU000938",22,"2022Q2",14878,1
"STU000938",23,"2022Q3",NA,0
"STU000938",24,"2022Q4",23469,1
"STU000938",25,"2023Q1",NA,0
"STU000938",26,"2023Q2",NA,0
"STU000938",27,"2023Q3",NA,0
"STU000938",28,"2023Q4",24366,1
"STU000939",1,"2017Q1",6906,1
"STU000939",2,"2017Q2",4311,1
"STU000939",3,"2017Q3",6787,1
"STU000939",4,"2017Q4",4924,1
"STU000939",5,"2018Q1",NA,0
"STU000939",6,"2018Q2",NA,0
"STU000939",7,"2018Q3",6841,1
"STU000939",8,"2018Q4",7505,1
"STU000939",9,"2019Q1",NA,0
"STU000939",10,"2019Q2",NA,0
"STU000939",11,"2019Q3",NA,0
"STU000939",12,"2019Q4",5402,1
"STU000939",13,"2020Q1",8660,1
"STU000939",14,"2020Q2",NA,0
"STU000939",15,"2020Q3",NA,0
"STU000939",16,"2020Q4",NA,0
"STU000939",17,"2021Q1",6769,1
"STU000939",18,"2021Q2",15957,1
"STU000939",19,"2021Q3",21006,1
"STU000939",20,"2021Q4",NA,0
"STU000939",21,"2022Q1",NA,0
"STU000939",22,"2022Q2",NA,0
"STU000939",23,"2022Q3",14584,1
"STU000939",24,"2022Q4",13566,1
"STU000939",25,"2023Q1",NA,0
"STU000939",26,"2023Q2",NA,0
"STU000939",27,"2023Q3",NA,0
"STU000939",28,"2023Q4",NA,0
"STU000940",1,"2017Q1",8525,1
"STU000940",2,"2017Q2",14789,1
"STU000940",3,"2017Q3",7945,1
"STU000940",4,"2017Q4",8894,1
"STU000940",5,"2018Q1",9508,1
"STU000940",6,"2018Q2",10971,1
"STU000940",7,"2018Q3",8651,1
"STU000940",8,"2018Q4",5797,1
"STU000940",9,"2019Q1",23873,1
"STU000940",10,"2019Q2",6455,1
"STU000940",11,"2019Q3",10452,1
"STU000940",12,"2019Q4",NA,0
"STU000940",13,"2020Q1",7912,1
"STU000940",14,"2020Q2",6685,1
"STU000940",15,"2020Q3",10633,1
"STU000940",16,"2020Q4",12774,1
"STU000940",17,"2021Q1",19608,1
"STU000940",18,"2021Q2",20847,1
"STU000940",19,"2021Q3",NA,0
"STU000940",20,"2021Q4",NA,0
"STU000940",21,"2022Q1",15284,1
"STU000940",22,"2022Q2",NA,0
"STU000940",23,"2022Q3",NA,0
"STU000940",24,"2022Q4",NA,0
"STU000940",25,"2023Q1",NA,0
"STU000940",26,"2023Q2",NA,0
"STU000940",27,"2023Q3",NA,0
"STU000940",28,"2023Q4",NA,0
"STU000941",1,"2017Q1",6592,1
"STU000941",2,"2017Q2",6490,1
"STU000941",3,"2017Q3",NA,0
"STU000941",4,"2017Q4",NA,0
"STU000941",5,"2018Q1",NA,0
"STU000941",6,"2018Q2",NA,0
"STU000941",7,"2018Q3",NA,0
"STU000941",8,"2018Q4",NA,0
"STU000941",9,"2019Q1",7834,1
"STU000941",10,"2019Q2",NA,0
"STU000941",11,"2019Q3",NA,0
"STU000941",12,"2019Q4",NA,0
"STU000941",13,"2020Q1",6860,1
"STU000941",14,"2020Q2",5152,1
"STU000941",15,"2020Q3",8887,1
"STU000941",16,"2020Q4",8682,1
"STU000941",17,"2021Q1",NA,0
"STU000941",18,"2021Q2",NA,0
"STU000941",19,"2021Q3",NA,0
"STU000941",20,"2021Q4",NA,0
"STU000941",21,"2022Q1",NA,0
"STU000941",22,"2022Q2",17169,1
"STU000941",23,"2022Q3",26118,1
"STU000941",24,"2022Q4",16910,1
"STU000941",25,"2023Q1",17416,1
"STU000941",26,"2023Q2",22038,1
"STU000941",27,"2023Q3",NA,0
"STU000941",28,"2023Q4",NA,0
"STU000942",1,"2017Q1",14798,1
"STU000942",2,"2017Q2",7127,1
"STU000942",3,"2017Q3",NA,0
"STU000942",4,"2017Q4",NA,0
"STU000942",5,"2018Q1",12790,1
"STU000942",6,"2018Q2",6513,1
"STU000942",7,"2018Q3",6437,1
"STU000942",8,"2018Q4",NA,0
"STU000942",9,"2019Q1",NA,0
"STU000942",10,"2019Q2",4383,1
"STU000942",11,"2019Q3",6449,1
"STU000942",12,"2019Q4",10575,1
"STU000942",13,"2020Q1",8253,1
"STU000942",14,"2020Q2",4621,1
"STU000942",15,"2020Q3",5747,1
"STU000942",16,"2020Q4",7399,1
"STU000942",17,"2021Q1",4207,1
"STU000942",18,"2021Q2",NA,0
"STU000942",19,"2021Q3",NA,0
"STU000942",20,"2021Q4",NA,0
"STU000942",21,"2022Q1",7060,1
"STU000942",22,"2022Q2",14505,1
"STU000942",23,"2022Q3",11771,1
"STU000942",24,"2022Q4",NA,0
"STU000942",25,"2023Q1",NA,0
"STU000942",26,"2023Q2",14179,1
"STU000942",27,"2023Q3",10290,1
"STU000942",28,"2023Q4",NA,0
"STU000943",1,"2017Q1",NA,0
"STU000943",2,"2017Q2",NA,0
"STU000943",3,"2017Q3",NA,0
"STU000943",4,"2017Q4",NA,0
"STU000943",5,"2018Q1",NA,0
"STU000943",6,"2018Q2",NA,0
"STU000943",7,"2018Q3",NA,0
"STU000943",8,"2018Q4",NA,0
"STU000943",9,"2019Q1",NA,0
"STU000943",10,"2019Q2",NA,0
"STU000943",11,"2019Q3",NA,0
"STU000943",12,"2019Q4",NA,0
"STU000943",13,"2020Q1",NA,0
"STU000943",14,"2020Q2",NA,0
"STU000943",15,"2020Q3",NA,0
"STU000943",16,"2020Q4",NA,0
"STU000943",17,"2021Q1",NA,0
"STU000943",18,"2021Q2",NA,0
"STU000943",19,"2021Q3",NA,0
"STU000943",20,"2021Q4",NA,0
"STU000943",21,"2022Q1",NA,0
"STU000943",22,"2022Q2",6303,1
"STU000943",23,"2022Q3",NA,0
"STU000943",24,"2022Q4",NA,0
"STU000943",25,"2023Q1",NA,0
"STU000943",26,"2023Q2",13136,1
"STU000943",27,"2023Q3",14527,1
"STU000943",28,"2023Q4",10824,1
"STU000944",1,"2017Q1",10724,1
"STU000944",2,"2017Q2",10563,1
"STU000944",3,"2017Q3",8273,1
"STU000944",4,"2017Q4",6923,1
"STU000944",5,"2018Q1",NA,0
"STU000944",6,"2018Q2",NA,0
"STU000944",7,"2018Q3",7615,1
"STU000944",8,"2018Q4",9947,1
"STU000944",9,"2019Q1",11467,1
"STU000944",10,"2019Q2",13533,1
"STU000944",11,"2019Q3",7053,1
"STU000944",12,"2019Q4",NA,0
"STU000944",13,"2020Q1",NA,0
"STU000944",14,"2020Q2",NA,0
"STU000944",15,"2020Q3",10679,1
"STU000944",16,"2020Q4",NA,0
"STU000944",17,"2021Q1",11446,1
"STU000944",18,"2021Q2",NA,0
"STU000944",19,"2021Q3",NA,0
"STU000944",20,"2021Q4",10920,1
"STU000944",21,"2022Q1",16819,1
"STU000944",22,"2022Q2",NA,0
"STU000944",23,"2022Q3",NA,0
"STU000944",24,"2022Q4",14563,1
"STU000944",25,"2023Q1",9867,1
"STU000944",26,"2023Q2",9695,1
"STU000944",27,"2023Q3",15521,1
"STU000944",28,"2023Q4",12598,1
"STU000945",1,"2017Q1",NA,0
"STU000945",2,"2017Q2",NA,0
"STU000945",3,"2017Q3",NA,0
"STU000945",4,"2017Q4",NA,0
"STU000945",5,"2018Q1",NA,0
"STU000945",6,"2018Q2",NA,0
"STU000945",7,"2018Q3",NA,0
"STU000945",8,"2018Q4",NA,0
