"student_id","wage_q1","wage_q2","wage_q3","wage_q4","wage_q5","wage_q6","wage_q7","wage_q8","wage_q9","wage_q10","wage_q11","wage_q12","wage_q13","wage_q14","wage_q15","wage_q16","wage_q17","wage_q18","wage_q19","wage_q20","wage_q21","wage_q22","wage_q23","wage_q24","wage_q25","wage_q26","wage_q27","wage_q28"
"STU000845",NA,NA,NA,NA,NA,4938,4913,4742,NA,NA,NA,NA,NA,NA,NA,10631,12974,NA,NA,NA,15367,10355,14307,10793,18050,9944,12118,NA
"STU000846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15422,NA,NA,13283,NA,NA,16412,6798,NA,17287,12961
"STU000847",NA,NA,NA,NA,NA,23435,9632,11172,13746,16593,10538,NA,NA,NA,11054,8519,9012,NA,NA,NA,NA,NA,NA,11585,NA,NA,NA,17015
"STU000848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14585,10674,10605,17246,11336,21414,NA,NA,NA,NA
"STU000849",NA,NA,NA,NA,NA,NA,12532,8242,13656,12126,14879,13335,NA,19333,NA,NA,NA,17400,15665,13387,15495,NA,NA,NA,12436,NA,NA,NA
"STU000850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8845,10137,9462,16383,22352,16858,NA,NA,NA,NA,23763,15699,19159,NA,NA,NA
"STU000851",10249,12649,12457,11512,24177,12063,9303,10708,8868,NA,NA,NA,NA,NA,NA,NA,NA,10307,12588,NA,NA,NA,NA,NA,11656,14155,20616,NA
"STU000852",NA,NA,NA,NA,NA,10188,9793,NA,NA,NA,6705,7781,6392,7164,NA,NA,23251,15676,17799,18883,15116,NA,18764,NA,NA,NA,17079,NA
"STU000853",NA,NA,NA,NA,NA,NA,10799,12880,9470,12603,8935,14177,NA,NA,NA,NA,NA,20213,32386,NA,NA,34488,NA,NA,18576,23323,NA,NA
"STU000854",10775,NA,NA,NA,10701,12427,9464,10742,11936,10769,7121,11765,NA,14466,14540,13356,17241,8097,NA,NA,NA,NA,NA,NA,13486,14817,14274,13569
"STU000855",NA,NA,10619,13798,NA,11933,8124,9560,13519,10838,6530,8347,10163,10493,11368,NA,NA,NA,NA,NA,NA,NA,NA,10232,NA,NA,NA,NA
"STU000856",8964,13458,NA,8427,6117,6486,12333,10831,7600,10227,13150,8807,9446,12956,8573,9704,10393,14725,13379,8037,15118,8339,10636,8024,8194,15727,NA,NA
"STU000857",NA,NA,NA,NA,4546,3478,4393,5225,6181,6555,9765,6838,7915,9839,10023,NA,NA,NA,NA,NA,NA,8840,11189,13588,13270,8548,15250,10438
"STU000858",NA,NA,NA,NA,NA,5092,5269,6299,4633,7801,8267,9208,4973,7821,6078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9687,8796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5013,NA,10342
"STU000860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15392,NA,9926,NA,NA,NA,NA,13296,18765,14118,22287
"STU000862",NA,NA,NA,NA,6386,4239,6605,7862,NA,4272,7214,8046,11004,6123,13866,NA,NA,NA,NA,NA,NA,22741,10938,10113,9335,16515,NA,9795
"STU000863",8976,10106,NA,NA,10691,8383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6233,10727,10389,13149,NA,NA,10160,NA,NA
"STU000864",NA,NA,NA,NA,NA,6672,5623,3665,5341,6771,NA,NA,5812,NA,NA,4672,6463,NA,NA,NA,NA,NA,NA,NA,NA,NA,10175,NA
"STU000865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11785,8650,11044,7742,NA,NA,10435,6947,4994,14434,10479,9901
"STU000866",4598,9276,13422,NA,NA,NA,NA,5452,NA,7229,14207,NA,12368,13289,8478,7012,13950,NA,NA,NA,NA,NA,NA,18971,8791,10912,NA,NA
"STU000867",NA,10029,NA,NA,NA,10345,5486,7492,10060,9188,NA,NA,NA,NA,17615,8289,12738,15554,20428,12139,17937,NA,NA,NA,NA,NA,9905,21906
"STU000868",6245,NA,8134,9298,9583,7321,10101,12409,9991,7984,6554,NA,9653,6109,7428,8519,NA,NA,NA,10882,7977,NA,NA,NA,NA,NA,NA,16080
"STU000869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000870",15481,12743,9581,6312,NA,NA,NA,NA,NA,NA,8433,NA,NA,14777,10616,10594,NA,NA,13835,NA,NA,NA,NA,NA,NA,NA,10477,7682
"STU000871",6525,5196,7872,8953,9230,NA,NA,NA,NA,NA,10107,11741,8044,7526,8237,5545,8885,11272,12141,8832,9777,6517,7919,12497,10849,NA,NA,11043
"STU000872",NA,NA,8287,NA,7474,5645,NA,NA,NA,NA,NA,NA,7400,10821,NA,9793,11474,6575,14531,9395,10761,9250,7809,6953,11790,NA,6693,9968
"STU000873",10463,6740,4445,5672,NA,NA,NA,NA,NA,10549,12838,6959,14321,13011,19676,12771,8028,6250,NA,NA,NA,NA,NA,14300,NA,16842,9440,10892
"STU000874",7246,6350,6096,4506,NA,NA,NA,11364,6364,6367,4905,6901,8892,12976,11698,NA,12923,8495,8046,NA,NA,10129,12122,10263,NA,NA,10382,10217
"STU000875",NA,4861,6457,7629,7237,5343,NA,NA,4708,5838,8399,9426,6997,5279,6380,5514,NA,NA,NA,7340,13206,8535,NA,7524,NA,19850,9380,NA
"STU000876",3699,6382,4064,NA,6087,4957,9053,8957,9149,6033,7173,7437,NA,10064,9465,10244,7446,NA,NA,NA,NA,10860,9467,9478,NA,NA,NA,NA
"STU000877",NA,NA,12265,NA,7329,6732,NA,17454,9947,12183,7613,13231,9918,11679,10822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000878",9684,NA,NA,NA,NA,NA,NA,NA,NA,NA,8719,8572,6909,13499,13382,8111,7365,7370,NA,NA,5838,NA,10461,8455,8785,NA,6740,21473
"STU000879",7471,NA,NA,8602,11398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7405,11796,11015,7684,7465,11814,13790,12711,13102,NA,NA
"STU000880",6560,9467,7097,7091,7466,15202,NA,NA,7509,14726,6768,15020,7493,7086,6789,7926,NA,8679,13703,12705,8108,NA,NA,12381,17635,8854,12525,8671
"STU000881",4951,9962,NA,6845,7392,5197,12488,12469,11710,14427,8778,12856,10284,21329,15225,14880,NA,NA,15020,13989,15547,20436,18604,NA,NA,19455,12585,10200
"STU000882",NA,10890,11090,12092,12525,5239,NA,11640,NA,NA,NA,NA,NA,NA,NA,15762,NA,6635,10788,11275,14987,14717,NA,13480,11841,11011,11249,NA
"STU000883",10147,6679,NA,NA,NA,NA,NA,14215,7130,8138,NA,NA,NA,NA,NA,17798,5491,13344,12006,5834,12020,6508,12839,14265,NA,NA,15496,24293
"STU000884",NA,NA,NA,NA,5764,NA,8985,NA,NA,NA,NA,NA,NA,NA,NA,8274,7426,6652,13020,7519,9688,11593,9861,11858,10427,11022,10929,12435
"STU000885",NA,14603,7601,13729,11238,13184,10595,9146,NA,NA,NA,8454,NA,NA,11976,16766,NA,NA,NA,NA,9530,15946,13308,24914,10982,14834,16487,NA
"STU000886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12459,NA,NA,11159
"STU000887",11651,NA,3876,5550,7643,NA,NA,NA,NA,NA,NA,NA,NA,NA,10194,6765,13980,9503,16047,8569,16045,11892,20046,25406,12462,15688,11722,16401
"STU000888",NA,NA,NA,NA,7554,5456,5404,6482,NA,6544,NA,NA,NA,NA,NA,13741,14448,9334,10572,8891,16824,11086,10510,10323,19844,19592,NA,NA
"STU000889",4526,NA,6696,8862,8868,NA,NA,NA,NA,6893,13866,25737,17192,12182,NA,18757,11353,NA,NA,NA,10487,NA,NA,NA,14572,16300,15834,NA
"STU000890",7500,6964,8914,NA,NA,13087,12720,11948,NA,NA,NA,NA,NA,NA,NA,NA,21681,15584,NA,NA,NA,NA,NA,14412,15349,10445,16470,14233
"STU000891",NA,NA,NA,NA,NA,7826,NA,NA,8994,NA,NA,6022,10846,NA,NA,10984,8544,10595,15587,12766,NA,7147,10877,9811,9888,7071,9766,16327
"STU000892",11926,NA,NA,NA,5584,NA,NA,NA,NA,NA,NA,NA,NA,16040,15725,10223,NA,NA,NA,17365,17690,9852,14780,11393,14783,14052,17019,15949
"STU000893",NA,NA,NA,NA,NA,10145,NA,NA,8983,8656,10371,10313,10936,9801,8026,9602,17724,9311,NA,NA,NA,7481,12028,6857,9413,NA,NA,10221
"STU000894",17326,NA,NA,NA,NA,NA,14500,11034,NA,NA,NA,20374,19355,15856,17239,15356,NA,19857,16497,25037,19712,14629,17357,25564,24273,38990,NA,NA
"STU000895",7056,5049,6274,NA,NA,NA,NA,16227,21148,11454,19623,10708,NA,NA,NA,8222,17172,NA,NA,NA,21600,25161,17245,14732,NA,12015,NA,NA
"STU000896",NA,9677,11915,7919,6449,6329,NA,NA,NA,10103,12768,10827,9813,NA,NA,NA,NA,NA,NA,9094,NA,NA,NA,NA,NA,NA,NA,10003
"STU000897",NA,5496,NA,NA,NA,4755,NA,14497,NA,7235,6879,NA,NA,NA,NA,NA,NA,NA,9351,12755,NA,13281,6345,7486,21201,10755,19894,19243
"STU000898",NA,NA,8785,17054,7627,6214,8244,NA,NA,NA,12656,19399,16753,14599,NA,NA,NA,NA,NA,NA,NA,17771,NA,11438,15085,NA,18487,NA
"STU000899",9498,NA,NA,7086,13951,NA,10598,13213,10823,10363,11994,10049,NA,NA,NA,9843,19526,12696,15233,NA,NA,NA,15465,14750,11610,18176,9580,NA
"STU000900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34116,27483,13651,19594,18301,22243
"STU000901",NA,14923,NA,NA,NA,NA,NA,10594,5326,9225,NA,NA,NA,NA,7729,10135,8340,8348,NA,8066,NA,NA,NA,7757,8353,6261,9042,NA
"STU000902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25930,28125,NA,NA,27257,29087,18003
"STU000903",10399,7807,6903,17133,11265,NA,12108,9951,10834,NA,NA,NA,NA,NA,8496,NA,NA,9926,11268,14124,14554,16112,NA,NA,13307,NA,NA,NA
"STU000904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000905",4569,7283,NA,NA,NA,NA,NA,NA,NA,NA,7034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7938,19410,NA,NA
"STU000906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000907",NA,NA,NA,NA,NA,5232,8552,8586,9515,11134,7567,16535,18493,13330,10856,17859,NA,NA,NA,NA,NA,NA,12440,11251,12371,11326,14903,NA
"STU000908",3536,5930,5598,9695,NA,NA,5521,8400,8458,4739,8265,NA,NA,NA,NA,NA,NA,9142,4592,8634,7110,13454,5028,4424,8194,NA,NA,NA
"STU000909",17871,9586,10785,7194,NA,NA,9318,7090,13361,NA,NA,NA,NA,9567,14214,NA,NA,NA,15339,14937,NA,NA,NA,NA,NA,NA,17275,19567
"STU000910",9326,NA,7586,13648,NA,NA,NA,12881,NA,NA,NA,NA,13322,18762,NA,21150,19644,16101,17900,13737,NA,NA,NA,NA,NA,NA,NA,NA
"STU000911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4657,NA,18806,25527,14944,6865,NA,NA,NA,16429,NA,NA,NA,13751,11936
"STU000912",6912,8310,7842,NA,NA,NA,NA,12551,NA,NA,NA,NA,NA,NA,NA,12888,13106,13447,12039,9583,15322,NA,NA,NA,NA,NA,NA,NA
"STU000913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12302,10912,8233,8133,13562,NA,13018,15778,10358,7615,9666,11370,15548,13756,10869
"STU000914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7296,NA,NA,NA,NA,16145,18499,19088,11845,12965,14364,14349,NA
"STU000915",8165,8473,5867,4760,6717,9479,NA,NA,NA,NA,NA,14425,6778,7252,11742,13648,14147,NA,7027,8053,11713,13354,10354,NA,NA,NA,9946,19171
"STU000916",NA,NA,18308,12273,NA,NA,NA,NA,11550,11319,12830,NA,8858,10024,12584,9239,6811,7222,11160,10579,9167,14327,8747,6686,NA,NA,NA,NA
"STU000917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8328,NA,NA
"STU000918",NA,NA,NA,NA,10336,5169,9746,5651,NA,NA,11881,16152,18443,11289,15237,17354,18026,17079,NA,19469,39601,NA,NA,NA,16237,14529,NA,NA
"STU000919",7858,NA,NA,NA,10067,12972,NA,NA,NA,NA,16961,NA,21518,NA,NA,13320,13915,11802,NA,NA,9535,NA,13504,14576,NA,NA,NA,NA
"STU000920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13939,NA,NA,NA,NA
"STU000921",14786,16508,NA,NA,6571,NA,NA,NA,NA,27945,21082,25356,12183,34242,31149,15680,21435,17561,24049,13534,22620,25425,NA,NA,17035,18415,NA,NA
"STU000922",17367,NA,15236,NA,NA,8458,8685,7770,10769,10316,8750,4455,5504,10560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10633,12577,25401
"STU000923",12299,8371,10399,11668,6335,5607,3989,5291,7128,6227,7412,6777,9002,15129,10073,9432,NA,11188,NA,14542,NA,NA,NA,14665,12362,NA,NA,8627
"STU000924",6813,12907,NA,NA,8640,NA,NA,4615,5223,11869,7117,8374,3013,NA,6788,5126,7105,11550,NA,NA,12451,13033,12762,NA,NA,NA,7179,NA
"STU000925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000926",5722,NA,NA,5538,5497,7516,NA,NA,NA,10264,21644,7402,8980,15440,NA,NA,NA,NA,14537,9362,12085,10286,6979,19002,NA,18219,13667,17283
"STU000927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000928",8471,7447,11671,NA,NA,NA,NA,NA,9764,10802,NA,NA,NA,11338,8030,NA,NA,NA,NA,NA,11817,8870,9076,NA,NA,10719,9045,12005
"STU000929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12162,20755,15645,19420,22183,15777,29589,16133,NA,NA,NA,17194
"STU000930",NA,NA,12388,NA,NA,NA,NA,NA,NA,8678,NA,NA,NA,NA,NA,NA,NA,8717,9497,10515,10665,NA,NA,NA,NA,NA,13398,9693
"STU000931",7408,11165,12266,6401,5947,NA,NA,NA,NA,NA,NA,NA,NA,13414,8387,10389,NA,10504,10173,9862,13849,8580,15267,10891,10134,10499,NA,12815
"STU000932",NA,NA,NA,NA,7637,7660,6522,7244,NA,NA,9267,5825,10198,NA,NA,NA,NA,11037,8854,10238,NA,NA,NA,NA,NA,NA,NA,NA
"STU000933",NA,NA,NA,6176,NA,6866,9314,5632,NA,NA,NA,NA,6408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9121,NA,NA,NA,10039
"STU000934",14272,21055,6329,NA,5921,NA,NA,NA,NA,10887,17680,9968,9148,17380,NA,NA,NA,NA,NA,NA,18046,13774,14137,20340,14515,16611,17623,12648
"STU000935",11419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9218,8871,NA,NA,7310,NA,NA,NA,NA,NA,NA,NA,13798,9137,NA,NA,13298
"STU000936",5059,11228,NA,8580,7322,NA,NA,NA,NA,17498,13534,11704,11130,15795,7002,8713,13900,13222,11215,NA,NA,NA,NA,NA,18373,11862,9838,10803
"STU000937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000938",NA,NA,16701,7916,5834,7606,8722,10104,15256,14699,8675,7520,NA,NA,NA,NA,NA,NA,11642,NA,22089,14878,NA,23469,NA,NA,NA,24366
"STU000939",6906,4311,6787,4924,NA,NA,6841,7505,NA,NA,NA,5402,8660,NA,NA,NA,6769,15957,21006,NA,NA,NA,14584,13566,NA,NA,NA,NA
"STU000940",8525,14789,7945,8894,9508,10971,8651,5797,23873,6455,10452,NA,7912,6685,10633,12774,19608,20847,NA,NA,15284,NA,NA,NA,NA,NA,NA,NA
"STU000941",6592,6490,NA,NA,NA,NA,NA,NA,7834,NA,NA,NA,6860,5152,8887,8682,NA,NA,NA,NA,NA,17169,26118,16910,17416,22038,NA,NA
"STU000942",14798,7127,NA,NA,12790,6513,6437,NA,NA,4383,6449,10575,8253,4621,5747,7399,4207,NA,NA,NA,7060,14505,11771,NA,NA,14179,10290,NA
"STU000943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6303,NA,NA,NA,13136,14527,10824
"STU000944",10724,10563,8273,6923,NA,NA,7615,9947,11467,13533,7053,NA,NA,NA,10679,NA,11446,NA,NA,10920,16819,NA,NA,14563,9867,9695,15521,12598
"STU000945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000946",NA,NA,NA,NA,6782,NA,NA,6570,11430,11060,NA,NA,7464,NA,NA,12446,14069,14538,10320,10151,14533,10275,NA,NA,NA,NA,NA,NA
"STU000947",20626,NA,NA,NA,NA,6204,8039,7805,5645,NA,NA,NA,NA,NA,NA,NA,NA,12533,12977,11225,15340,10273,18510,22865,17798,25523,NA,17211
"STU000948",9414,3718,NA,6743,18205,9734,6247,6808,10688,6761,NA,NA,9087,NA,NA,NA,NA,NA,NA,6716,8035,9383,9378,8235,7993,11517,14991,9960
"STU000949",NA,16032,6329,6708,NA,NA,NA,NA,15005,10626,10280,13496,13108,10266,15179,9419,12863,16669,13295,10269,16774,21355,18363,8812,NA,NA,NA,NA
"STU000950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12977,NA,12655,17627,19255,20945
"STU000951",9242,9369,11310,NA,NA,NA,NA,7001,8317,4869,6900,13809,11950,10093,10236,9736,NA,12083,11143,11804,8229,9814,6843,11658,8991,NA,NA,NA
"STU000952",5372,3702,7375,NA,NA,NA,3823,10914,7529,6880,6763,NA,NA,NA,6062,5274,8120,7938,15246,NA,17076,12767,11844,NA,NA,NA,NA,NA
"STU000953",NA,NA,NA,NA,NA,6290,7197,7186,4212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14489
"STU000954",13230,11041,14752,10977,10074,NA,NA,NA,NA,NA,NA,11036,11828,NA,NA,NA,NA,NA,NA,NA,24507,36185,24085,36150,34335,41870,27855,NA
"STU000955",NA,NA,NA,9669,10409,NA,NA,NA,NA,NA,11570,NA,NA,10824,10184,8873,NA,NA,NA,12235,13221,NA,NA,NA,NA,NA,NA,NA
"STU000956",10802,NA,13152,8755,13890,9088,14995,10708,NA,NA,NA,11965,11187,NA,NA,10388,8581,13428,13205,11807,NA,NA,NA,NA,17340,10406,11635,10436
"STU000957",10802,9712,10283,NA,13253,8877,12232,NA,NA,NA,NA,11249,NA,NA,NA,NA,NA,NA,NA,12827,7927,NA,NA,9277,8742,12950,12303,7975
"STU000958",17844,11527,NA,NA,NA,NA,6035,14321,NA,NA,NA,6423,NA,NA,16199,15416,11475,11603,NA,NA,NA,NA,NA,NA,NA,NA,14009,18985
"STU000959",10082,10357,10545,12541,NA,12218,8954,11616,15420,NA,NA,NA,NA,NA,10345,28117,20350,21870,16081,29351,NA,NA,NA,NA,33217,28876,15181,20543
"STU000960",14042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11406,12064,NA,12092,NA,13517,NA,NA,NA,NA,NA,NA,NA,18334,21874
"STU000961",7259,9001,NA,NA,NA,NA,NA,11380,9436,8934,8893,6119,NA,NA,NA,4693,10302,NA,NA,NA,19057,16239,13544,20130,32637,16955,12712,9418
"STU000962",4920,10807,5260,7532,8935,4283,NA,6731,NA,14957,7539,7914,7712,6536,NA,NA,NA,NA,10383,9667,NA,NA,NA,11291,9202,21003,24373,16380
"STU000963",9081,10188,9863,3863,5314,5430,NA,4853,NA,NA,7315,8622,7174,12449,NA,NA,8524,12839,12760,7738,5176,8642,12533,8040,7041,11211,7447,11634
"STU000964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9396,14689,15483
"STU000965",NA,NA,NA,6052,NA,5282,28411,NA,7553,9056,10372,24023,18386,NA,10926,10105,10582,22027,NA,15880,NA,NA,18379,NA,NA,NA,14026,12345
"STU000966",19131,12074,11419,14081,10152,8288,10854,NA,NA,20127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18470,16223,25204,14749,16666,14915
"STU000967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000968",6491,8145,NA,NA,NA,9088,7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11627,16468,NA,NA,24072,NA,NA,NA,18071,NA
"STU000969",4465,NA,NA,NA,6865,7420,NA,NA,NA,NA,NA,NA,NA,14596,NA,NA,9861,17918,14077,NA,NA,NA,NA,NA,NA,11862,16065,14132
"STU000970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13757,13993
"STU000971",NA,NA,NA,NA,NA,NA,NA,NA,NA,14507,21130,12554,NA,24586,29712,24222,17442,12577,13960,10391,15552,17235,NA,NA,NA,NA,NA,NA
"STU000972",13294,10107,14912,NA,8554,19357,14065,10703,NA,15171,NA,NA,NA,NA,NA,NA,NA,NA,NA,9055,15859,14763,24145,23010,15256,21008,10305,11800
"STU000973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU000974",NA,NA,NA,NA,NA,NA,NA,10171,NA,6788,13346,13252,NA,NA,NA,9776,10893,20117,NA,NA,NA,NA,NA,NA,19066,22347,9088,21953
"STU000975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25649,NA,NA,NA,NA,36178,27037
"STU000976",5762,5438,9206,8527,8333,5688,NA,10153,4244,7336,9664,11255,8925,9319,7354,NA,5452,NA,NA,NA,12163,NA,NA,NA,NA,NA,25050,10829
"STU000977",5980,5884,6018,3942,NA,NA,NA,9995,6947,8275,10620,6878,8378,7414,NA,NA,13842,NA,NA,NA,NA,NA,NA,7061,9290,NA,NA,NA
"STU000978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9603,NA,NA
"STU000979",10661,11821,NA,NA,NA,NA,NA,NA,8260,13652,12139,16814,NA,NA,NA,NA,NA,21942,NA,NA,NA,NA,NA,21530,14773,20311,NA,NA
"STU000980",15355,9196,11974,NA,NA,NA,NA,NA,6558,8857,10880,11381,NA,16335,26890,11678,18574,29443,43610,18905,27582,24972,25756,33005,30669,22013,22264,22812
"STU000981",11764,6534,NA,6571,8729,13188,20234,10464,13104,15837,10090,10396,10902,14888,NA,NA,NA,NA,10112,8314,NA,NA,NA,NA,NA,12695,14642,13165
"STU000982",15871,13184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15466,22188,8028,18551,9082,17987,13683,NA,NA,NA,12397,NA,NA,NA,NA,NA
"STU000983",7106,4547,8610,5110,8768,13065,5133,5543,NA,NA,NA,NA,NA,5549,6437,8257,9485,6466,NA,NA,NA,NA,11510,5054,NA,NA,5720,NA
"STU000984",21828,10120,8006,8134,NA,NA,NA,8001,NA,9963,7043,5514,10283,24300,11192,6939,7260,8728,9181,13158,10257,20004,NA,15592,15809,NA,NA,NA
"STU000985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10991,NA
"STU000986",NA,8808,15208,11056,7755,5100,8257,9665,8119,14816,8407,11732,12401,12417,15461,7887,12560,8400,NA,NA,NA,9133,11326,11836,10252,12087,11142,10230
"STU000987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37955,22216
"STU000988",8587,8156,8615,5913,NA,NA,NA,4796,14351,12131,5085,16203,5986,8207,15624,9732,NA,NA,10692,NA,NA,NA,22323,19739,NA,NA,NA,NA
"STU000989",5027,6389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16915,19038,14849,NA,10452,NA,NA
"STU000990",NA,NA,NA,NA,NA,9228,22507,8562,23313,25449,25618,12254,19894,17367,17752,15281,18255,13748,21845,19682,13819,NA,NA,20383,16246,13356,24658,20553
"STU000991",20846,18292,9612,6519,15046,8895,8100,10166,13825,14837,8450,10798,8609,8081,5429,NA,15683,13644,NA,11365,6682,11077,12857,NA,25522,11233,25877,14443
"STU000992",7825,12260,9666,5232,6004,4829,7885,NA,15802,7370,13020,8875,12633,11921,7912,9677,6929,NA,NA,8487,8613,12759,14397,NA,NA,NA,9615,NA
"STU000993",11071,8750,8983,7320,NA,9378,7164,17632,NA,11901,15291,7753,NA,7412,11755,11909,18906,27110,19847,21492,23183,25591,16383,21830,NA,NA,16343,25731
"STU000994",NA,NA,NA,NA,NA,NA,NA,NA,NA,7334,8991,6834,15046,NA,NA,14985,17324,13426,14106,16154,15615,10404,NA,19461,17148,15625,24852,NA
"STU000995",NA,NA,NA,18246,NA,NA,22812,10720,NA,NA,NA,13546,7944,10522,9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19854
"STU000996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16255,NA,NA
"STU000997",10951,NA,7999,NA,12207,9389,9936,NA,NA,NA,NA,11538,10068,NA,NA,NA,NA,NA,13194,21445,18827,17477,11710,16231,NA,NA,16059,16198
